"IDCLIENTE","NOMBREUSUARIO","IDMEMBRECIA","IDROL","IDPERSONA","ESTADO","CLAVEUSUARIO"
3099,"Diego",2,2,3099,"Inactivo",1234
3100,"Luis",2,2,3100,"Activo",1234
3101,"Bryan",1,1,3101,"Activo",1234
3102,"Karol",2,2,3102,"Inactivo",1234
3103,"Esteban",2,2,3103,"Activo",1234
3104,"Diego",3,3,3104,"Inactivo",1234
3105,"Luis",1,1,3105,"Activo",1234
3106,"Bryan",1,1,3106,"Activo",1234
3107,"Karol",2,2,3107,"Inactivo",1234
3108,"Esteban",2,2,3108,"Activo",1234
3109,"Diego",3,3,3109,"Inactivo",1234
3110,"Luis",1,1,3110,"Activo",1234
3111,"Bryan",1,1,3111,"Activo",1234
3112,"Karol",2,2,3112,"Inactivo",1234
3113,"Esteban",2,2,3113,"Activo",1234
3114,"Diego",3,3,3114,"Inactivo",1234
3115,"Luis",1,1,3115,"Activo",1234
3116,"Bryan",1,1,3116,"Activo",1234
3117,"Karol",2,2,3117,"Inactivo",1234
3118,"Esteban",2,2,3118,"Activo",1234
3119,"Diego",3,3,3119,"Inactivo",1234
3120,"Luis",1,1,3120,"Activo",1234
3121,"Bryan",2,2,3121,"Activo",1234
3122,"Karol",2,2,3122,"Inactivo",1234
3123,"Esteban",3,3,3123,"Activo",1234
3124,"Diego",1,1,3124,"Inactivo",1234
3125,"Luis",1,1,3125,"Activo",1234
3126,"Bryan",2,2,3126,"Activo",1234
3127,"Karol",2,2,3127,"Inactivo",1234
3128,"Esteban",3,3,3128,"Activo",1234
3129,"Diego",1,1,3129,"Inactivo",1234
3130,"Luis",1,1,3130,"Activo",1234
3131,"Bryan",2,2,3131,"Activo",1234
3132,"Karol",2,2,3132,"Inactivo",1234
3133,"Esteban",3,3,3133,"Activo",1234
3134,"Diego",1,1,3134,"Inactivo",1234
3135,"Luis",1,1,3135,"Activo",1234
3136,"Bryan",2,2,3136,"Activo",1234
3137,"Karol",2,2,3137,"Inactivo",1234
3138,"Esteban",3,3,3138,"Activo",1234
3139,"Diego",1,1,3139,"Inactivo",1234
3140,"Luis",2,2,3140,"Activo",1234
3141,"Bryan",2,2,3141,"Activo",1234
3142,"Karol",3,3,3142,"Inactivo",1234
3143,"Esteban",1,1,3143,"Activo",1234
3144,"Diego",1,1,3144,"Inactivo",1234
3145,"Luis",2,2,3145,"Activo",1234
3146,"Bryan",2,2,3146,"Activo",1234
3147,"Karol",3,3,3147,"Inactivo",1234
3148,"Esteban",1,1,3148,"Activo",1234
3149,"Diego",1,1,3149,"Inactivo",1234
3150,"Luis",2,2,3150,"Activo",1234
3151,"Bryan",2,2,3151,"Activo",1234
3152,"Karol",3,3,3152,"Inactivo",1234
3153,"Esteban",1,1,3153,"Activo",1234
3154,"Diego",1,1,3154,"Inactivo",1234
3155,"Luis",1,1,3155,"Activo",1234
3156,"Bryan",2,2,3156,"Activo",1234
3157,"Karol",2,2,3157,"Inactivo",1234
3158,"Esteban",3,3,3158,"Activo",1234
3159,"Diego",1,1,3159,"Inactivo",1234
3160,"Luis",1,1,3160,"Activo",1234
3161,"Bryan",2,2,3161,"Activo",1234
3162,"Karol",2,2,3162,"Inactivo",1234
3163,"Esteban",3,3,3163,"Activo",1234
3164,"Diego",1,1,3164,"Inactivo",1234
3165,"Luis",1,1,3165,"Activo",1234
3166,"Bryan",2,2,3166,"Activo",1234
3167,"Karol",2,2,3167,"Inactivo",1234
3168,"Esteban",3,3,3168,"Activo",1234
3169,"Diego",1,1,3169,"Inactivo",1234
3170,"Luis",1,1,3170,"Activo",1234
3171,"Bryan",2,2,3171,"Activo",1234
3172,"Karol",2,2,3172,"Inactivo",1234
3173,"Esteban",3,3,3173,"Activo",1234
3174,"Diego",1,1,3174,"Inactivo",1234
3175,"Luis",2,2,3175,"Activo",1234
3176,"Bryan",2,2,3176,"Activo",1234
3177,"Karol",3,3,3177,"Inactivo",1234
3178,"Esteban",1,1,3178,"Activo",1234
3179,"Diego",1,1,3179,"Inactivo",1234
3180,"Luis",2,2,3180,"Activo",1234
3181,"Bryan",2,2,3181,"Activo",1234
3182,"Karol",3,3,3182,"Inactivo",1234
3183,"Esteban",1,1,3183,"Activo",1234
3184,"Diego",1,1,3184,"Inactivo",1234
3185,"Luis",2,2,3185,"Activo",1234
3186,"Bryan",2,2,3186,"Activo",1234
3187,"Karol",3,3,3187,"Inactivo",1234
3188,"Esteban",1,1,3188,"Activo",1234
3189,"Diego",1,1,3189,"Inactivo",1234
3190,"Luis",2,2,3190,"Activo",1234
3191,"Bryan",2,2,3191,"Activo",1234
3192,"Karol",3,3,3192,"Inactivo",1234
3193,"Esteban",1,1,3193,"Activo",1234
3194,"Diego",1,1,3194,"Inactivo",1234
3195,"Luis",2,2,3195,"Activo",1234
3196,"Bryan",2,2,3196,"Activo",1234
3197,"Karol",3,3,3197,"Inactivo",1234
3198,"Esteban",1,1,3198,"Activo",1234
3199,"Diego",1,1,3199,"Inactivo",1234
3200,"Luis",2,2,3200,"Activo",1234
3201,"Bryan",2,2,3201,"Activo",1234
3202,"Karol",3,3,3202,"Inactivo",1234
3203,"Esteban",1,1,3203,"Activo",1234
3204,"Diego",1,1,3204,"Inactivo",1234
3205,"Luis",2,2,3205,"Activo",1234
3206,"Bryan",2,2,3206,"Activo",1234
3207,"Karol",1,1,3207,"Inactivo",1234
3208,"Esteban",2,2,3208,"Activo",1234
3209,"Diego",2,2,3209,"Inactivo",1234
3210,"Luis",3,3,3210,"Activo",1234
3211,"Bryan",1,1,3211,"Activo",1234
3212,"Karol",1,1,3212,"Inactivo",1234
3213,"Esteban",2,2,3213,"Activo",1234
3214,"Diego",2,2,3214,"Inactivo",1234
3215,"Luis",3,3,3215,"Activo",1234
3216,"Bryan",1,1,3216,"Activo",1234
3217,"Karol",1,1,3217,"Inactivo",1234
3218,"Esteban",2,2,3218,"Activo",1234
3219,"Diego",2,2,3219,"Inactivo",1234
3220,"Luis",3,3,3220,"Activo",1234
3221,"Bryan",1,1,3221,"Activo",1234
3222,"Karol",1,1,3222,"Inactivo",1234
3223,"Esteban",2,2,3223,"Activo",1234
3224,"Diego",2,2,3224,"Inactivo",1234
3225,"Luis",3,3,3225,"Activo",1234
3226,"Bryan",1,1,3226,"Activo",1234
3227,"Karol",2,2,3227,"Inactivo",1234
3228,"Esteban",2,2,3228,"Activo",1234
3229,"Diego",3,3,3229,"Inactivo",1234
3230,"Luis",1,1,3230,"Activo",1234
3231,"Bryan",1,1,3231,"Activo",1234
3232,"Karol",2,2,3232,"Inactivo",1234
3233,"Esteban",2,2,3233,"Activo",1234
3234,"Diego",3,3,3234,"Inactivo",1234
3235,"Luis",1,1,3235,"Activo",1234
3236,"Bryan",1,1,3236,"Activo",1234
3237,"Karol",2,2,3237,"Inactivo",1234
3238,"Esteban",2,2,3238,"Activo",1234
3239,"Diego",3,3,3239,"Inactivo",1234
3240,"Luis",1,1,3240,"Activo",1234
3241,"Bryan",1,1,3241,"Activo",1234
3242,"Karol",2,2,3242,"Inactivo",1234
3243,"Esteban",2,2,3243,"Activo",1234
3244,"Diego",3,3,3244,"Inactivo",1234
3245,"Luis",1,1,3245,"Activo",1234
3246,"Bryan",2,2,3246,"Activo",1234
3247,"Karol",2,2,3247,"Inactivo",1234
3248,"Esteban",3,3,3248,"Activo",1234
3249,"Diego",1,1,3249,"Inactivo",1234
3250,"Luis",1,1,3250,"Activo",1234
3251,"Bryan",2,2,3251,"Activo",1234
3252,"Karol",2,2,3252,"Inactivo",1234
3253,"Esteban",3,3,3253,"Activo",1234
3254,"Diego",1,1,3254,"Inactivo",1234
3255,"Luis",1,1,3255,"Activo",1234
3256,"Bryan",2,2,3256,"Activo",1234
3257,"Karol",2,2,3257,"Inactivo",1234
3258,"Esteban",3,3,3258,"Activo",1234
3259,"Diego",1,1,3259,"Inactivo",1234
3260,"Luis",1,1,3260,"Activo",1234
3261,"Bryan",1,1,3261,"Activo",1234
3262,"Karol",2,2,3262,"Inactivo",1234
3263,"Esteban",2,2,3263,"Activo",1234
3264,"Diego",3,3,3264,"Inactivo",1234
3265,"Luis",1,1,3265,"Activo",1234
3266,"Bryan",1,1,3266,"Activo",1234
3267,"Karol",2,2,3267,"Inactivo",1234
3268,"Esteban",2,2,3268,"Activo",1234
3269,"Diego",3,3,3269,"Inactivo",1234
3270,"Luis",1,1,3270,"Activo",1234
3271,"Bryan",1,1,3271,"Activo",1234
3272,"Karol",2,2,3272,"Inactivo",1234
3273,"Esteban",2,2,3273,"Activo",1234
3274,"Diego",3,3,3274,"Inactivo",1234
3275,"Luis",1,1,3275,"Activo",1234
3276,"Bryan",1,1,3276,"Activo",1234
3277,"Karol",2,2,3277,"Inactivo",1234
3278,"Esteban",2,2,3278,"Activo",1234
3279,"Diego",3,3,3279,"Inactivo",1234
3280,"Luis",1,1,3280,"Activo",1234
3281,"Bryan",2,2,3281,"Activo",1234
3282,"Karol",2,2,3282,"Inactivo",1234
3283,"Esteban",3,3,3283,"Activo",1234
3284,"Diego",1,1,3284,"Inactivo",1234
3285,"Luis",1,1,3285,"Activo",1234
3286,"Bryan",2,2,3286,"Activo",1234
3287,"Karol",2,2,3287,"Inactivo",1234
3288,"Esteban",3,3,3288,"Activo",1234
3289,"Diego",1,1,3289,"Inactivo",1234
3290,"Luis",1,1,3290,"Activo",1234
3291,"Bryan",2,2,3291,"Activo",1234
3292,"Karol",2,2,3292,"Inactivo",1234
3293,"Esteban",3,3,3293,"Activo",1234
3294,"Diego",1,1,3294,"Inactivo",1234
3295,"Luis",1,1,3295,"Activo",1234
3296,"Bryan",2,2,3296,"Activo",1234
3297,"Karol",2,2,3297,"Inactivo",1234
3298,"Esteban",3,3,3298,"Activo",1234
3299,"Diego",1,1,3299,"Inactivo",1234
3300,"Luis",1,1,3300,"Activo",1234
3301,"Bryan",2,2,3301,"Activo",1234
3302,"Karol",2,2,3302,"Inactivo",1234
3303,"Esteban",3,3,3303,"Activo",1234
3304,"Diego",1,1,3304,"Inactivo",1234
3305,"Luis",1,1,3305,"Activo",1234
3306,"Bryan",2,2,3306,"Activo",1234
3307,"Karol",2,2,3307,"Inactivo",1234
3308,"Esteban",3,3,3308,"Activo",1234
3309,"Diego",1,1,3309,"Inactivo",1234
3310,"Luis",1,1,3310,"Activo",1234
3311,"Bryan",2,2,3311,"Activo",1234
3312,"Karol",2,2,3312,"Inactivo",1234
3313,"Esteban",1,1,3313,"Activo",1234
3314,"Diego",2,2,3314,"Inactivo",1234
3315,"Luis",2,2,3315,"Activo",1234
3316,"Bryan",3,3,3316,"Activo",1234
3317,"Karol",1,1,3317,"Inactivo",1234
3318,"Esteban",1,1,3318,"Activo",1234
3319,"Diego",2,2,3319,"Inactivo",1234
3320,"Luis",2,2,3320,"Activo",1234
3321,"Bryan",3,3,3321,"Activo",1234
3322,"Karol",1,1,3322,"Inactivo",1234
3323,"Esteban",1,1,3323,"Activo",1234
3324,"Diego",2,2,3324,"Inactivo",1234
3325,"Luis",2,2,3325,"Activo",1234
3326,"Bryan",3,3,3326,"Activo",1234
3327,"Karol",1,1,3327,"Inactivo",1234
3328,"Esteban",1,1,3328,"Activo",1234
3329,"Diego",2,2,3329,"Inactivo",1234
3330,"Luis",2,2,3330,"Activo",1234
3331,"Bryan",3,3,3331,"Activo",1234
3332,"Karol",1,1,3332,"Inactivo",1234
3333,"Esteban",2,2,3333,"Activo",1234
3334,"Diego",2,2,3334,"Inactivo",1234
3335,"Luis",3,3,3335,"Activo",1234
3336,"Bryan",1,1,3336,"Activo",1234
3337,"Karol",1,1,3337,"Inactivo",1234
3338,"Esteban",2,2,3338,"Activo",1234
3339,"Diego",2,2,3339,"Inactivo",1234
3340,"Luis",3,3,3340,"Activo",1234
3341,"Bryan",1,1,3341,"Activo",1234
3342,"Karol",1,1,3342,"Inactivo",1234
3343,"Esteban",2,2,3343,"Activo",1234
3344,"Diego",2,2,3344,"Inactivo",1234
3345,"Luis",3,3,3345,"Activo",1234
3346,"Bryan",1,1,3346,"Activo",1234
3347,"Karol",1,1,3347,"Inactivo",1234
3348,"Esteban",2,2,3348,"Activo",1234
3349,"Diego",2,2,3349,"Inactivo",1234
3350,"Luis",3,3,3350,"Activo",1234
3351,"Bryan",1,1,3351,"Activo",1234
3352,"Karol",2,2,3352,"Inactivo",1234
3353,"Esteban",2,2,3353,"Activo",1234
3354,"Diego",3,3,3354,"Inactivo",1234
3355,"Luis",1,1,3355,"Activo",1234
3356,"Bryan",1,1,3356,"Activo",1234
3357,"Karol",2,2,3357,"Inactivo",1234
3358,"Esteban",2,2,3358,"Activo",1234
3359,"Diego",3,3,3359,"Inactivo",1234
3360,"Luis",1,1,3360,"Activo",1234
3361,"Bryan",1,1,3361,"Activo",1234
3362,"Karol",2,2,3362,"Inactivo",1234
3363,"Esteban",2,2,3363,"Activo",1234
3364,"Diego",3,3,3364,"Inactivo",1234
3365,"Luis",1,1,3365,"Activo",1234
3366,"Bryan",1,1,3366,"Activo",1234
3367,"Karol",1,1,3367,"Inactivo",1234
3368,"Esteban",2,2,3368,"Activo",1234
3369,"Diego",2,2,3369,"Inactivo",1234
3370,"Luis",3,3,3370,"Activo",1234
3371,"Bryan",1,1,3371,"Activo",1234
3372,"Karol",1,1,3372,"Inactivo",1234
3373,"Esteban",2,2,3373,"Activo",1234
3374,"Diego",2,2,3374,"Inactivo",1234
3375,"Luis",3,3,3375,"Activo",1234
3376,"Bryan",1,1,3376,"Activo",1234
3377,"Karol",1,1,3377,"Inactivo",1234
3378,"Esteban",2,2,3378,"Activo",1234
3379,"Diego",2,2,3379,"Inactivo",1234
3380,"Luis",3,3,3380,"Activo",1234
3381,"Bryan",1,1,3381,"Activo",1234
3382,"Karol",1,1,3382,"Inactivo",1234
3383,"Esteban",2,2,3383,"Activo",1234
3384,"Diego",2,2,3384,"Inactivo",1234
3385,"Luis",3,3,3385,"Activo",1234
3386,"Bryan",1,1,3386,"Activo",1234
3387,"Karol",2,2,3387,"Inactivo",1234
3388,"Esteban",2,2,3388,"Activo",1234
3389,"Diego",3,3,3389,"Inactivo",1234
3390,"Luis",1,1,3390,"Activo",1234
3391,"Bryan",1,1,3391,"Activo",1234
3392,"Karol",2,2,3392,"Inactivo",1234
3393,"Esteban",2,2,3393,"Activo",1234
3394,"Diego",3,3,3394,"Inactivo",1234
3395,"Luis",1,1,3395,"Activo",1234
3396,"Bryan",1,1,3396,"Activo",1234
3397,"Karol",2,2,3397,"Inactivo",1234
3398,"Esteban",2,2,3398,"Activo",1234
3399,"Diego",3,3,3399,"Inactivo",1234
3400,"Luis",1,1,3400,"Activo",1234
3401,"Bryan",1,1,3401,"Activo",1234
3402,"Karol",2,2,3402,"Inactivo",1234
3403,"Esteban",2,2,3403,"Activo",1234
3404,"Diego",3,3,3404,"Inactivo",1234
3405,"Luis",1,1,3405,"Activo",1234
3406,"Bryan",1,1,3406,"Activo",1234
3407,"Karol",2,2,3407,"Inactivo",1234
3408,"Esteban",2,2,3408,"Activo",1234
3409,"Diego",3,3,3409,"Inactivo",1234
3410,"Luis",1,1,3410,"Activo",1234
3411,"Bryan",1,1,3411,"Activo",1234
3412,"Karol",2,2,3412,"Inactivo",1234
3413,"Esteban",2,2,3413,"Activo",1234
3414,"Diego",3,3,3414,"Inactivo",1234
3415,"Luis",1,1,3415,"Activo",1234
3416,"Bryan",1,1,3416,"Activo",1234
3417,"Karol",2,2,3417,"Inactivo",1234
3418,"Esteban",2,2,3418,"Activo",1234
3419,"Diego",1,1,3419,"Inactivo",1234
3420,"Luis",2,2,3420,"Activo",1234
3421,"Bryan",2,2,3421,"Activo",1234
3422,"Karol",3,3,3422,"Inactivo",1234
3423,"Esteban",1,1,3423,"Activo",1234
3424,"Diego",1,1,3424,"Inactivo",1234
3425,"Luis",2,2,3425,"Activo",1234
3426,"Bryan",2,2,3426,"Activo",1234
3427,"Karol",3,3,3427,"Inactivo",1234
3428,"Esteban",1,1,3428,"Activo",1234
3429,"Diego",1,1,3429,"Inactivo",1234
3430,"Luis",2,2,3430,"Activo",1234
3431,"Bryan",2,2,3431,"Activo",1234
3432,"Karol",3,3,3432,"Inactivo",1234
3433,"Esteban",1,1,3433,"Activo",1234
3434,"Diego",1,1,3434,"Inactivo",1234
3435,"Luis",2,2,3435,"Activo",1234
3436,"Bryan",2,2,3436,"Activo",1234
3437,"Karol",3,3,3437,"Inactivo",1234
3438,"Esteban",1,1,3438,"Activo",1234
3439,"Diego",2,2,3439,"Inactivo",1234
3440,"Luis",2,2,3440,"Activo",1234
3441,"Bryan",3,3,3441,"Activo",1234
3442,"Karol",1,1,3442,"Inactivo",1234
3443,"Esteban",1,1,3443,"Activo",1234
3444,"Diego",2,2,3444,"Inactivo",1234
3445,"Luis",2,2,3445,"Activo",1234
3446,"Bryan",3,3,3446,"Activo",1234
3447,"Karol",1,1,3447,"Inactivo",1234
3448,"Esteban",1,1,3448,"Activo",1234
3449,"Diego",2,2,3449,"Inactivo",1234
3450,"Luis",2,2,3450,"Activo",1234
3451,"Bryan",3,3,3451,"Activo",1234
3452,"Karol",1,1,3452,"Inactivo",1234
3453,"Esteban",1,1,3453,"Activo",1234
3454,"Diego",2,2,3454,"Inactivo",1234
3455,"Luis",2,2,3455,"Activo",1234
3456,"Bryan",3,3,3456,"Activo",1234
3457,"Karol",1,1,3457,"Inactivo",1234
3458,"Esteban",2,2,3458,"Activo",1234
3459,"Diego",2,2,3459,"Inactivo",1234
3460,"Luis",3,3,3460,"Activo",1234
3461,"Bryan",1,1,3461,"Activo",1234
3462,"Karol",1,1,3462,"Inactivo",1234
3463,"Esteban",2,2,3463,"Activo",1234
3464,"Diego",2,2,3464,"Inactivo",1234
3465,"Luis",3,3,3465,"Activo",1234
3466,"Bryan",1,1,3466,"Activo",1234
3467,"Karol",1,1,3467,"Inactivo",1234
3468,"Esteban",2,2,3468,"Activo",1234
3469,"Diego",2,2,3469,"Inactivo",1234
3470,"Luis",3,3,3470,"Activo",1234
3471,"Bryan",1,1,3471,"Activo",1234
3472,"Karol",1,1,3472,"Inactivo",1234
3473,"Esteban",1,1,3473,"Activo",1234
3474,"Diego",2,2,3474,"Inactivo",1234
3475,"Luis",2,2,3475,"Activo",1234
3476,"Bryan",3,3,3476,"Activo",1234
3477,"Karol",1,1,3477,"Inactivo",1234
3478,"Esteban",1,1,3478,"Activo",1234
3479,"Diego",2,2,3479,"Inactivo",1234
3480,"Luis",2,2,3480,"Activo",1234
3481,"Bryan",3,3,3481,"Activo",1234
3482,"Karol",1,1,3482,"Inactivo",1234
3483,"Esteban",1,1,3483,"Activo",1234
3484,"Diego",2,2,3484,"Inactivo",1234
3485,"Luis",2,2,3485,"Activo",1234
3486,"Bryan",3,3,3486,"Activo",1234
3487,"Karol",1,1,3487,"Inactivo",1234
3488,"Esteban",1,1,3488,"Activo",1234
3489,"Diego",2,2,3489,"Inactivo",1234
3490,"Luis",2,2,3490,"Activo",1234
3491,"Bryan",3,3,3491,"Activo",1234
3492,"Karol",1,1,3492,"Inactivo",1234
3493,"Esteban",2,2,3493,"Activo",1234
3494,"Diego",2,2,3494,"Inactivo",1234
3495,"Luis",3,3,3495,"Activo",1234
3496,"Bryan",1,1,3496,"Activo",1234
3497,"Karol",1,1,3497,"Inactivo",1234
3498,"Esteban",2,2,3498,"Activo",1234
3499,"Diego",2,2,3499,"Inactivo",1234
3500,"Luis",3,3,3500,"Activo",1234
3501,"Bryan",1,1,3501,"Activo",1234
3502,"Karol",1,1,3502,"Inactivo",1234
3503,"Esteban",2,2,3503,"Activo",1234
3504,"Diego",2,2,3504,"Inactivo",1234
3505,"Luis",3,3,3505,"Activo",1234
3506,"Bryan",1,1,3506,"Activo",1234
3507,"Karol",1,1,3507,"Inactivo",1234
3508,"Esteban",2,2,3508,"Activo",1234
3509,"Diego",2,2,3509,"Inactivo",1234
3510,"Luis",3,3,3510,"Activo",1234
3511,"Bryan",1,1,3511,"Activo",1234
3512,"Karol",1,1,3512,"Inactivo",1234
3513,"Esteban",2,2,3513,"Activo",1234
3514,"Diego",2,2,3514,"Inactivo",1234
3515,"Luis",3,3,3515,"Activo",1234
3516,"Bryan",1,1,3516,"Activo",1234
3517,"Karol",1,1,3517,"Inactivo",1234
3518,"Esteban",2,2,3518,"Activo",1234
3519,"Diego",2,2,3519,"Inactivo",1234
3520,"Luis",3,3,3520,"Activo",1234
3521,"Bryan",1,1,3521,"Activo",1234
3522,"Karol",1,1,3522,"Inactivo",1234
3523,"Esteban",2,2,3523,"Activo",1234
3524,"Diego",2,2,3524,"Inactivo",1234
3525,"Luis",1,1,3525,"Activo",1234
3526,"Bryan",2,2,3526,"Activo",1234
3527,"Karol",2,2,3527,"Inactivo",1234
3528,"Esteban",3,3,3528,"Activo",1234
3529,"Diego",1,1,3529,"Inactivo",1234
3530,"Luis",1,1,3530,"Activo",1234
3531,"Bryan",2,2,3531,"Activo",1234
3532,"Karol",2,2,3532,"Inactivo",1234
3533,"Esteban",3,3,3533,"Activo",1234
3534,"Diego",1,1,3534,"Inactivo",1234
3535,"Luis",1,1,3535,"Activo",1234
3536,"Bryan",2,2,3536,"Activo",1234
3537,"Karol",2,2,3537,"Inactivo",1234
3538,"Esteban",3,3,3538,"Activo",1234
3539,"Diego",1,1,3539,"Inactivo",1234
3540,"Luis",1,1,3540,"Activo",1234
3541,"Bryan",2,2,3541,"Activo",1234
3542,"Karol",2,2,3542,"Inactivo",1234
3543,"Esteban",3,3,3543,"Activo",1234
3544,"Diego",1,1,3544,"Inactivo",1234
3545,"Luis",2,2,3545,"Activo",1234
3546,"Bryan",2,2,3546,"Activo",1234
3547,"Karol",3,3,3547,"Inactivo",1234
3548,"Esteban",1,1,3548,"Activo",1234
3549,"Diego",1,1,3549,"Inactivo",1234
3550,"Luis",2,2,3550,"Activo",1234
3551,"Bryan",2,2,3551,"Activo",1234
3552,"Karol",3,3,3552,"Inactivo",1234
3553,"Esteban",1,1,3553,"Activo",1234
3554,"Diego",1,1,3554,"Inactivo",1234
3555,"Luis",2,2,3555,"Activo",1234
3556,"Bryan",2,2,3556,"Activo",1234
3557,"Karol",3,3,3557,"Inactivo",1234
3558,"Esteban",1,1,3558,"Activo",1234
3559,"Diego",1,1,3559,"Inactivo",1234
3560,"Luis",2,2,3560,"Activo",1234
3561,"Bryan",2,2,3561,"Activo",1234
3562,"Karol",3,3,3562,"Inactivo",1234
3563,"Esteban",1,1,3563,"Activo",1234
3564,"Diego",2,2,3564,"Inactivo",1234
3565,"Luis",2,2,3565,"Activo",1234
3566,"Bryan",3,3,3566,"Activo",1234
3567,"Karol",1,1,3567,"Inactivo",1234
3568,"Esteban",1,1,3568,"Activo",1234
3569,"Diego",2,2,3569,"Inactivo",1234
3570,"Luis",2,2,3570,"Activo",1234
3571,"Bryan",3,3,3571,"Activo",1234
3572,"Karol",1,1,3572,"Inactivo",1234
3573,"Esteban",1,1,3573,"Activo",1234
3574,"Diego",2,2,3574,"Inactivo",1234
3575,"Luis",2,2,3575,"Activo",1234
3576,"Bryan",3,3,3576,"Activo",1234
3577,"Karol",1,1,3577,"Inactivo",1234
3578,"Esteban",1,1,3578,"Activo",1234
3579,"Diego",1,1,3579,"Inactivo",1234
3580,"Luis",2,2,3580,"Activo",1234
3581,"Bryan",2,2,3581,"Activo",1234
3582,"Karol",3,3,3582,"Inactivo",1234
3583,"Esteban",1,1,3583,"Activo",1234
3584,"Diego",1,1,3584,"Inactivo",1234
3585,"Luis",2,2,3585,"Activo",1234
3586,"Bryan",2,2,3586,"Activo",1234
3587,"Karol",3,3,3587,"Inactivo",1234
3588,"Esteban",1,1,3588,"Activo",1234
3589,"Diego",1,1,3589,"Inactivo",1234
3590,"Luis",2,2,3590,"Activo",1234
3591,"Bryan",2,2,3591,"Activo",1234
3592,"Karol",3,3,3592,"Inactivo",1234
3593,"Esteban",1,1,3593,"Activo",1234
3594,"Diego",1,1,3594,"Inactivo",1234
3595,"Luis",2,2,3595,"Activo",1234
3596,"Bryan",2,2,3596,"Activo",1234
3597,"Karol",3,3,3597,"Inactivo",1234
3598,"Esteban",1,1,3598,"Activo",1234
3599,"Diego",2,2,3599,"Inactivo",1234
3600,"Luis",2,2,3600,"Activo",1234
3601,"Bryan",3,3,3601,"Activo",1234
3602,"Karol",1,1,3602,"Inactivo",1234
3603,"Esteban",1,1,3603,"Activo",1234
3604,"Diego",2,2,3604,"Inactivo",1234
3605,"Luis",2,2,3605,"Activo",1234
3606,"Bryan",3,3,3606,"Activo",1234
3607,"Karol",1,1,3607,"Inactivo",1234
3608,"Esteban",1,1,3608,"Activo",1234
3609,"Diego",2,2,3609,"Inactivo",1234
3610,"Luis",2,2,3610,"Activo",1234
3611,"Bryan",3,3,3611,"Activo",1234
3612,"Karol",1,1,3612,"Inactivo",1234
3613,"Esteban",1,1,3613,"Activo",1234
3614,"Diego",2,2,3614,"Inactivo",1234
3615,"Luis",2,2,3615,"Activo",1234
3616,"Bryan",3,3,3616,"Activo",1234
3617,"Karol",1,1,3617,"Inactivo",1234
3618,"Esteban",1,1,3618,"Activo",1234
3619,"Diego",2,2,3619,"Inactivo",1234
3620,"Luis",2,2,3620,"Activo",1234
3621,"Bryan",3,3,3621,"Activo",1234
3622,"Karol",1,1,3622,"Inactivo",1234
3623,"Esteban",1,1,3623,"Activo",1234
3624,"Diego",2,2,3624,"Inactivo",1234
3625,"Luis",2,2,3625,"Activo",1234
3626,"Bryan",3,3,3626,"Activo",1234
3627,"Karol",1,1,3627,"Inactivo",1234
3628,"Esteban",1,1,3628,"Activo",1234
3629,"Diego",2,2,3629,"Inactivo",1234
3630,"Luis",2,2,3630,"Activo",1234
3631,"Bryan",1,1,3631,"Activo",1234
3632,"Karol",2,2,3632,"Inactivo",1234
3633,"Esteban",2,2,3633,"Activo",1234
3634,"Diego",3,3,3634,"Inactivo",1234
3635,"Luis",1,1,3635,"Activo",1234
3636,"Bryan",1,1,3636,"Activo",1234
3637,"Karol",2,2,3637,"Inactivo",1234
3638,"Esteban",2,2,3638,"Activo",1234
3639,"Diego",3,3,3639,"Inactivo",1234
3640,"Luis",1,1,3640,"Activo",1234
3641,"Bryan",1,1,3641,"Activo",1234
3642,"Karol",2,2,3642,"Inactivo",1234
3643,"Esteban",2,2,3643,"Activo",1234
3644,"Diego",3,3,3644,"Inactivo",1234
3645,"Luis",1,1,3645,"Activo",1234
3646,"Bryan",1,1,3646,"Activo",1234
3647,"Karol",2,2,3647,"Inactivo",1234
3648,"Esteban",2,2,3648,"Activo",1234
3649,"Diego",3,3,3649,"Inactivo",1234
3650,"Luis",1,1,3650,"Activo",1234
3651,"Bryan",2,2,3651,"Activo",1234
3652,"Karol",2,2,3652,"Inactivo",1234
3653,"Esteban",3,3,3653,"Activo",1234
3654,"Diego",1,1,3654,"Inactivo",1234
3655,"Luis",1,1,3655,"Activo",1234
3656,"Bryan",2,2,3656,"Activo",1234
3657,"Karol",2,2,3657,"Inactivo",1234
3658,"Esteban",3,3,3658,"Activo",1234
3659,"Diego",1,1,3659,"Inactivo",1234
3660,"Luis",1,1,3660,"Activo",1234
3661,"Bryan",2,2,3661,"Activo",1234
3662,"Karol",2,2,3662,"Inactivo",1234
3663,"Esteban",3,3,3663,"Activo",1234
3664,"Diego",1,1,3664,"Inactivo",1234
3665,"Luis",1,1,3665,"Activo",1234
3666,"Bryan",2,2,3666,"Activo",1234
3667,"Karol",2,2,3667,"Inactivo",1234
3668,"Esteban",3,3,3668,"Activo",1234
3669,"Diego",1,1,3669,"Inactivo",1234
3670,"Luis",2,2,3670,"Activo",1234
3671,"Bryan",2,2,3671,"Activo",1234
3672,"Karol",3,3,3672,"Inactivo",1234
3673,"Esteban",1,1,3673,"Activo",1234
